IP,PORT,匿名度,类型,位置,响应速度,最后验证时间
180.254.34.103,8080,透明,HTTP,印度尼西亚,6秒,2014-08-21 12:30:57,
112.215.10.166,8080,透明,HTTP,印度尼西亚,5秒,2014-08-21 11:30:21,
110.74.195.127,8088,透明,HTTP,柬埔寨,5秒,2014-08-21 10:30:09,
190.123.124.15,8080,透明,HTTP,,3秒,2014-08-21 09:30:05,
36.86.252.232,8080,透明,HTTP,印度尼西亚,1秒,2014-08-21 08:30:23,
218.213.104.17,8080,透明,HTTP,,2秒,2014-08-21 07:30:05,
177.87.40.33,8081,透明,HTTP,,5秒,2014-08-21 06:30:13,
177.5.97.114,8080,透明,HTTP,巴西,3秒,2014-08-21 05:30:11,
142.0.42.8,443,透明,HTTP,美国,3秒,2014-08-21 04:30:12,
180.235.150.27,3030,透明,HTTP,印度尼西亚,3秒,2014-08-21 03:00:07,
5.11.192.128,8080,透明,HTTP,土耳其,6秒,2014-08-21 02:01:33,
196.45.159.89,8080,透明,HTTP,坦桑尼亚,2秒,2014-08-21 01:30:06,
202.162.214.195,8080,透明,HTTP,印度尼西亚,3秒,2014-08-21 00:30:41,
79.120.71.29,5555,透明,HTTP,俄罗斯,4秒,2014-08-20 23:30:11,
217.117.6.19,8080,透明,HTTP,尼日利亚,4秒,2014-08-20 22:30:39,
182.253.36.5,8080,透明,HTTP,印度尼西亚,1秒,2014-08-20 21:30:38,
211.110.61.113,8088,透明,HTTP,韩国,4秒,2014-08-20 20:30:24,
183.171.210.161,8080,透明,HTTP,马来西亚,3秒,2014-08-20 19:30:12,
200.217.178.218,8080,透明,HTTP,巴西,5秒,2014-08-20 18:30:21,
183.91.81.114,8081,透明,HTTP,印度尼西亚,4秒,2014-08-20 17:31:00,
203.172.208.44,3129,透明,HTTP,泰国,2秒,2014-08-20 16:30:09,
180.246.178.46,8080,透明,HTTP,印度尼西亚,1秒,2014-08-20 15:30:18,
114.6.34.194,8080,透明,HTTP,印度尼西亚,2秒,2014-08-20 14:30:19,
125.24.78.223,8080,透明,HTTP,泰国,2秒,2014-08-20 13:30:06,
210.187.210.12,8080,透明,HTTP,马来西亚,2秒,2014-08-20 12:30:38,
189.109.140.135,8080,透明,HTTP,巴西,4秒,2014-08-20 11:30:37,
42.3.224.11,8080,透明,HTTP,,4秒,2014-08-20 10:30:12,
139.228.230.233,8080,透明,HTTP,印度尼西亚,9秒,2014-08-20 09:30:43,
119.47.89.140,8080,透明,HTTP,印度尼西亚,5秒,2014-08-20 08:30:26,
202.65.133.172,8080,透明,HTTP,印度,7秒,2014-08-20 07:30:35,
36.83.42.58,8080,透明,HTTP,印度尼西亚,2秒,2014-08-20 06:30:32,
103.243.179.108,8080,透明,HTTP,阿富汗,14秒,2014-08-20 05:30:32,
164.138.237.18,80,透明,HTTP,法国,12秒,2014-08-20 04:02:17,
49.156.58.118,8080,透明,HTTP,印度尼西亚,2秒,2014-08-20 03:00:12,
190.128.170.18,8080,透明,HTTP,巴拉圭,8秒,2014-08-20 02:30:25,
186.244.240.140,8080,透明,HTTP,巴西,12秒,2014-08-20 01:30:45,
5.11.163.184,8080,透明,HTTP,土耳其,4秒,2014-08-20 00:30:16,
185.14.251.242,8080,透明,HTTP,伊拉克,5秒,2014-08-19 23:30:39,
183.91.81.114,8081,透明,HTTP,印度尼西亚,4秒,2014-08-19 22:30:16,
180.211.179.50,8080,透明,HTTP,,4秒,2014-08-19 21:30:13,
89.218.55.198,8888,透明,HTTP,哈萨克斯坦,1秒,2014-08-19 20:30:48,
200.174.182.100,8080,透明,HTTP,巴西,4秒,2014-08-19 19:30:43,
189.50.1.222,8080,透明,HTTP,巴西,3秒,2014-08-19 18:30:08,
217.199.162.184,8080,透明,HTTP,英国,8秒,2014-08-19 17:30:15,
5.11.171.77,8080,透明,HTTP,土耳其,3秒,2014-08-19 16:30:16,
119.252.160.34,8080,透明,HTTP,印度尼西亚,2秒,2014-08-19 15:30:04,
54.200.51.101,80,透明,HTTP,美国,6秒,2014-08-19 14:30:38,
193.93.238.254,8080,透明,HTTP,卢森堡,2秒,2014-08-19 13:30:13,
186.147.236.31,8080,透明,HTTP,哥伦比亚,8秒,2014-08-19 12:30:40,
205.202.32.210,8080,透明,HTTP,美国,1秒,2014-08-19 11:30:09,
103.7.248.210,8080,透明,HTTP,,7秒,2014-08-19 10:30:17,
209.166.162.43,8080,透明,HTTP,美国,6秒,2014-08-19 09:30:54,
209.166.162.44,8080,透明,HTTP,美国,2秒,2014-08-19 08:30:49,
182.74.190.139,8080,透明,HTTP,印度,1秒,2014-08-19 07:30:26,
139.255.32.92,8080,透明,HTTP,印度尼西亚,5秒,2014-08-19 06:30:15,
36.82.220.118,8080,透明,HTTP,印度尼西亚,14秒,2014-08-19 05:30:37,
180.250.47.205,8080,透明,HTTP,印度尼西亚,6秒,2014-08-19 04:30:15,
202.43.188.12,8080,透明,HTTP,印度尼西亚,3秒,2014-08-19 03:30:17,
190.85.83.181,80,透明,HTTP,哥伦比亚,2秒,2014-08-19 02:00:42,
124.109.53.101,8888,透明,HTTP,巴基斯坦,4秒,2014-08-19 01:30:51,
180.92.233.62,8080,透明,HTTP,,7秒,2014-08-19 00:30:44,
190.204.242.233,8080,透明,HTTP,委内瑞拉,6秒,2014-08-18 23:30:19,
116.197.134.70,8080,透明,HTTP,印度尼西亚,3秒,2014-08-18 22:30:53,
176.62.88.74,8080,透明,HTTP,俄罗斯,7秒,2014-08-18 21:30:51,
5.11.174.158,8080,透明,HTTP,土耳其,4秒,2014-08-18 20:30:16,
103.7.230.54,8080,透明,HTTP,印度尼西亚,7秒,2014-08-18 19:30:16,
177.126.151.190,8080,透明,HTTP,巴西,2秒,2014-08-18 18:30:21,
5.11.173.77,8080,透明,HTTP,土耳其,9秒,2014-08-18 17:30:20,
31.207.150.155,8080,透明,HTTP,俄罗斯,1秒,2014-08-18 16:30:22,
119.18.146.110,8080,透明,HTTP,孟加拉国,8秒,2014-08-18 15:30:19,
220.227.71.47,80,透明,HTTP,印度,7秒,2014-08-18 14:30:17,
202.43.188.12,8080,透明,HTTP,印度尼西亚,2秒,2014-08-18 13:30:09,
204.228.129.46,8080,透明,HTTP,美国,1秒,2014-08-18 12:30:18,
139.0.2.162,8080,透明,HTTP,印度尼西亚,5秒,2014-08-18 11:30:24,
198.148.112.46,7808,透明,HTTP,美国,2秒,2014-08-18 10:30:06,
177.36.48.241,8080,透明,HTTP,巴西,6秒,2014-08-18 09:30:13,
58.64.182.78,80,透明,HTTP,,1秒,2014-08-18 08:30:22,
118.97.255.106,8080,透明,HTTP,印度尼西亚,5秒,2014-08-18 07:30:08,
164.138.237.18,80,透明,HTTP,法国,2秒,2014-08-18 06:30:22,
95.6.89.142,8080,透明,HTTP,土耳其,2秒,2014-08-18 05:30:58,
212.117.30.254,8080,透明,HTTP,立陶宛,7秒,2014-08-18 04:30:36,
36.70.25.195,8080,透明,HTTP,印度尼西亚,7秒,2014-08-18 03:00:25,
46.10.166.143,8080,透明,HTTP,保加利亚,11秒,2014-08-18 02:00:16,
92.247.127.177,8080,透明,HTTP,保加利亚,1秒,2014-08-18 01:30:10,
181.211.191.227,8080,透明,HTTP,厄瓜多尔,7秒,2014-08-18 00:30:16,
186.94.116.50,8080,透明,HTTP,委内瑞拉,8秒,2014-08-17 23:30:41,
91.188.39.232,8888,透明,HTTP,拉脱维亚,4秒,2014-08-17 22:30:07,
36.81.94.202,8080,透明,HTTP,印度尼西亚,3秒,2014-08-17 21:30:46,
5.11.168.179,8080,透明,HTTP,土耳其,7秒,2014-08-17 20:30:18,
91.238.231.226,80,透明,HTTP,俄罗斯,2秒,2014-08-17 19:30:11,
190.37.73.177,8080,透明,HTTP,委内瑞拉,22秒,2014-08-17 18:30:58,
200.93.48.63,8080,透明,HTTP,巴西,6秒,2014-08-17 17:30:19,
62.176.29.1,8088,透明,HTTP,俄罗斯,3秒,2014-08-17 16:30:34,
195.244.36.177,8080,透明,HTTP,土耳其,5秒,2014-08-17 15:30:12,
5.11.164.160,8080,透明,HTTP,土耳其,2秒,2014-08-17 14:30:51,
92.247.127.177,8080,透明,HTTP,保加利亚,2秒,2014-08-17 13:30:48,
92.247.125.246,8080,透明,HTTP,保加利亚,2秒,2014-08-17 12:30:13,
196.45.145.124,8080,透明,HTTP,坦桑尼亚,2秒,2014-08-17 11:30:06,
110.137.128.10,8080,透明,HTTP,印度尼西亚,1秒,2014-08-17 10:30:23,
115.111.183.230,8080,透明,HTTP,印度,1秒,2014-08-17 09:30:38,
118.97.191.234,8080,透明,HTTP,印度尼西亚,2秒,2014-08-17 08:30:10,
203.77.230.141,8080,透明,HTTP,印度尼西亚,9秒,2014-08-17 07:30:58,
180.250.89.98,8080,透明,HTTP,印度尼西亚,4秒,2014-08-17 06:30:12,
202.51.102.34,8080,透明,HTTP,印度尼西亚,11秒,2014-08-17 05:30:18,
180.243.125.215,8080,透明,HTTP,印度尼西亚,4秒,2014-08-17 04:30:22,
103.240.180.228,80,透明,HTTP,,1秒,2014-08-17 03:30:49,
125.163.232.58,8080,透明,HTTP,印度尼西亚,4秒,2014-08-17 02:00:41,
84.22.32.222,3128,透明,HTTP,,2秒,2014-08-17 01:30:05,
202.169.53.14,8010,透明,HTTP,印度尼西亚,1秒,2014-08-17 00:30:12,
199.21.205.102,8081,透明,HTTP,美国,9秒,2014-08-16 23:30:58,
62.176.28.49,8088,透明,HTTP,俄罗斯,5秒,2014-08-16 22:30:43,
121.138.220.69,80,透明,HTTP,韩国,5秒,2014-08-16 21:30:59,
36.74.238.26,80,透明,HTTP,印度尼西亚,3秒,2014-08-16 20:30:50,
118.97.118.193,8080,透明,HTTP,印度尼西亚,5秒,2014-08-16 19:30:18,
196.200.119.170,8080,透明,HTTP,尼日利亚,11秒,2014-08-16 18:30:15,
64.156.80.36,80,透明,HTTP,美国,1秒,2014-08-16 17:30:05,
200.110.32.56,8080,透明,HTTP,秘鲁,3秒,2014-08-16 16:30:06,
139.228.241.200,8000,透明,HTTP,印度尼西亚,3秒,2014-08-16 15:30:14,
203.172.208.44,3129,透明,HTTP,泰国,4秒,2014-08-16 14:30:39,
58.96.129.242,8000,透明,HTTP,澳大利亚,2秒,2014-08-16 13:30:14,
64.79.84.108,8080,透明,HTTP,美国,2秒,2014-08-16 12:00:41,
95.9.8.49,8080,透明,HTTP,土耳其,4秒,2014-08-16 11:30:21,
173.198.235.78,8888,透明,HTTP,美国,2秒,2014-08-16 10:30:15,
110.78.164.94,8080,透明,HTTP,泰国,1秒,2014-08-16 09:30:28,
164.138.237.18,80,透明,HTTP,法国,4秒,2014-08-16 08:30:26,
36.73.191.17,8080,透明,HTTP,印度尼西亚,1秒,2014-08-16 07:30:27,
85.111.25.189,8080,透明,HTTP,土耳其,3秒,2014-08-16 06:30:10,
194.243.0.178,8888,透明,HTTP,意大利,2秒,2014-08-16 05:30:58,
93.187.33.198,8080,透明,HTTP,伊拉克,2秒,2014-08-16 04:30:51,
124.109.53.101,8888,透明,HTTP,巴基斯坦,4秒,2014-08-16 03:30:52,
95.9.8.49,8080,透明,HTTP,土耳其,1秒,2014-08-16 02:01:47,
186.67.31.213,8080,透明,HTTP,智利,4秒,2014-08-16 01:30:22,
36.82.215.241,8080,透明,HTTP,印度尼西亚,3秒,2014-08-16 00:30:41,
119.110.73.89,8080,透明,HTTP,印度尼西亚,1秒,2014-08-15 23:30:11,
186.155.251.220,8080,透明,HTTP,哥伦比亚,3秒,2014-08-15 22:30:32,
181.189.145.94,8080,透明,HTTP,危地马拉,5秒,2014-08-15 21:30:34,
195.62.78.1,3128,透明,HTTP,俄罗斯,2秒,2014-08-15 20:30:49,
5.11.168.196,8080,透明,HTTP,土耳其,14秒,2014-08-15 19:30:25,
201.183.232.44,8080,透明,HTTP,厄瓜多尔,1秒,2014-08-15 18:30:31,
36.79.176.95,8080,透明,HTTP,印度尼西亚,22秒,2014-08-15 17:30:25,
110.78.165.98,8080,透明,HTTP,泰国,4秒,2014-08-15 16:30:59,
202.128.237.10,80,透明,HTTP,,0.6秒,2014-08-15 15:30:36,
202.154.40.238,8080,透明,HTTP,印度尼西亚,2秒,2014-08-15 14:30:15,
176.112.115.188,80,透明,HTTP,波兰,3秒,2014-08-15 13:30:46,
101.255.51.30,80,透明,HTTP,印度尼西亚,2秒,2014-08-15 12:30:11,
222.165.197.210,8080,透明,HTTP,印度尼西亚,4秒,2014-08-15 11:30:26,
115.248.36.156,8080,透明,HTTP,印度,6秒,2014-08-15 10:30:09,
122.99.103.218,8080,透明,HTTP,孟加拉国,11秒,2014-08-15 09:30:51,
142.0.42.8,80,透明,HTTP,美国,2秒,2014-08-15 08:30:41,
210.101.131.231,8080,透明,HTTP,韩国,1秒,2014-08-15 07:30:03,
5.11.163.222,8080,透明,HTTP,土耳其,9秒,2014-08-15 06:30:20,
180.251.253.216,8080,透明,HTTP,印度尼西亚,2秒,2014-08-15 05:30:24,
203.146.82.253,80,透明,HTTP,泰国,5秒,2014-08-15 04:30:07,
182.253.72.75,8080,透明,HTTP,印度尼西亚,2秒,2014-08-15 03:30:23,
190.128.191.202,8080,透明,HTTP,巴拉圭,2秒,2014-08-15 02:00:15,
190.122.186.231,8080,透明,HTTP,危地马拉,7秒,2014-08-15 01:30:16,
103.16.71.11,8080,透明,HTTP,印度,7秒,2014-08-15 00:30:32,
213.160.146.140,3128,透明,HTTP,,8秒,2014-08-14 23:30:15,
77.78.3.83,9090,透明,HTTP,保加利亚,6秒,2014-08-14 22:30:13,
218.152.182.155,8080,透明,HTTP,韩国,1秒,2014-08-14 21:30:12,
190.189.90.91,8080,透明,HTTP,阿根廷,6秒,2014-08-14 20:30:18,
162.223.88.243,80,透明,HTTP,美国,3秒,2014-08-14 19:30:11,
125.165.91.109,8080,透明,HTTP,印度尼西亚,7秒,2014-08-14 18:30:40,
36.76.240.228,8080,透明,HTTP,印度尼西亚,8秒,2014-08-14 17:30:35,
119.110.73.89,8080,透明,HTTP,印度尼西亚,5秒,2014-08-14 16:30:55,
107.182.16.221,7808,透明,HTTP,美国,2秒,2014-08-14 15:30:07,
111.161.126.89,8080,透明,HTTP,,1秒,2014-08-14 14:30:04,
116.212.112.247,8888,透明,HTTP,,16秒,2014-08-14 13:30:22,
188.27.153.73,8080,透明,HTTP,罗马尼亚,3秒,2014-08-14 12:30:06,
91.188.39.14,8888,透明,HTTP,拉脱维亚,4秒,2014-08-14 11:30:10,
119.110.73.89,8080,透明,HTTP,印度尼西亚,2秒,2014-08-14 10:00:14,
201.249.202.166,8089,透明,HTTP,委内瑞拉,4秒,2014-08-14 09:30:12,
202.77.111.218,8080,透明,HTTP,印度尼西亚,3秒,2014-08-14 08:30:06,
201.211.229.13,8080,透明,HTTP,委内瑞拉,6秒,2014-08-14 07:30:27,
203.172.208.43,3129,透明,HTTP,泰国,4秒,2014-08-14 06:30:07,
82.77.58.36,3130,透明,HTTP,罗马尼亚,2秒,2014-08-14 05:30:14,
36.73.130.25,8080,透明,HTTP,印度尼西亚,4秒,2014-08-14 04:30:21,
62.176.28.65,8088,透明,HTTP,俄罗斯,2秒,2014-08-14 03:30:33,
122.252.229.130,8080,透明,HTTP,印度,4秒,2014-08-14 02:00:18,
195.154.231.43,3128,透明,HTTP,法国,4秒,2014-08-14 01:30:11,
200.10.67.162,8080,透明,HTTP,秘鲁,7秒,2014-08-14 00:30:27,
36.73.60.145,8080,透明,HTTP,印度尼西亚,12秒,2014-08-13 23:30:36,
196.200.119.170,8080,透明,HTTP,尼日利亚,7秒,2014-08-13 22:30:33,
202.59.163.129,8080,透明,HTTP,印度尼西亚,9秒,2014-08-13 21:30:18,
186.227.208.60,8080,透明,HTTP,巴西,4秒,2014-08-13 20:30:10,
177.36.48.1,8080,透明,HTTP,巴西,2秒,2014-08-13 19:30:37,
109.167.195.154,8080,透明,HTTP,俄罗斯,1秒,2014-08-13 18:30:23,
212.113.35.105,8888,透明,HTTP,乌克兰,6秒,2014-08-13 17:30:31,
139.193.39.185,8080,透明,HTTP,印度尼西亚,10秒,2014-08-13 16:30:13,
91.194.247.247,8080,透明,HTTP,俄罗斯,1秒,2014-08-13 15:30:13,
89.148.213.226,8080,透明,HTTP,俄罗斯,1秒,2014-08-13 14:30:24,
88.255.148.24,8080,透明,HTTP,土耳其,6秒,2014-08-13 13:30:35,
95.6.89.142,8080,透明,HTTP,土耳其,1秒,2014-08-13 12:00:13,
176.108.108.212,8080,透明,HTTP,捷克,5秒,2014-08-13 11:30:23,
46.175.184.245,9999,透明,HTTP,捷克,8秒,2014-08-13 10:30:25,
81.13.138.141,8080,透明,HTTP,瑞士,6秒,2014-08-13 09:30:31,
183.87.39.118,8080,透明,HTTP,印度,7秒,2014-08-13 08:30:13,
202.91.78.193,8080,透明,HTTP,印度,5秒,2014-08-13 07:30:43,
94.236.146.2,8080,透明,HTTP,保加利亚,8秒,2014-08-13 06:30:19,
201.221.131.203,8080,透明,HTTP,哥伦比亚,4秒,2014-08-13 05:30:11,
36.72.102.109,8080,透明,HTTP,印度尼西亚,1秒,2014-08-13 04:30:27,
81.199.160.107,8080,透明,HTTP,以色列,11秒,2014-08-13 03:30:37,
180.254.19.170,8080,透明,HTTP,印度尼西亚,10秒,2014-08-13 02:01:23,
91.238.29.200,9999,透明,HTTP,俄罗斯,8秒,2014-08-13 01:30:15,
37.49.137.243,80,透明,HTTP,丹麦,4秒,2014-08-13 00:30:13,
221.133.45.195,8080,透明,HTTP,马来西亚,1秒,2014-08-12 23:30:15,
93.187.33.198,8080,透明,HTTP,伊拉克,4秒,2014-08-12 22:30:52,
8.225.195.209,8080,透明,HTTP,美国,1秒,2014-08-12 21:30:13,
118.179.215.106,8080,透明,HTTP,,2秒,2014-08-12 20:30:11,
125.162.193.25,8080,透明,HTTP,印度尼西亚,5秒,2014-08-12 19:30:43,
118.70.177.90,8888,透明,HTTP,越南,8秒,2014-08-12 18:30:57,
222.165.197.230,8080,透明,HTTP,印度尼西亚,0.7秒,2014-08-12 17:30:29,
110.78.162.9,8080,透明,HTTP,泰国,1秒,2014-08-12 16:30:14,
221.120.123.143,80,透明,HTTP,新加坡,1秒,2014-08-12 15:30:12,
36.79.176.95,8080,透明,HTTP,印度尼西亚,17秒,2014-08-12 14:30:20,
103.7.248.210,8080,透明,HTTP,,2秒,2014-08-12 13:30:13,
176.62.88.74,8080,透明,HTTP,俄罗斯,5秒,2014-08-12 12:30:48,
85.95.150.195,8080,透明,HTTP,俄罗斯,6秒,2014-08-12 11:30:38,
139.228.243.112,8080,透明,HTTP,印度尼西亚,5秒,2014-08-12 10:30:37,
203.160.57.186,8080,透明,HTTP,印度尼西亚,2秒,2014-08-12 09:30:52,
41.74.39.5,8080,透明,HTTP,乍得,4秒,2014-08-12 08:30:14,
36.74.161.21,8080,透明,HTTP,印度尼西亚,3秒,2014-08-12 07:30:31,
181.192.0.141,8080,透明,HTTP,阿根廷,3秒,2014-08-12 06:30:15,
190.29.24.23,8080,透明,HTTP,哥伦比亚,12秒,2014-08-12 05:30:19,
109.99.150.2,8080,透明,HTTP,罗马尼亚,5秒,2014-08-12 04:30:09,
80.250.201.250,8080,透明,HTTP,伊朗,2秒,2014-08-12 03:01:28,
110.138.211.21,8080,透明,HTTP,印度尼西亚,9秒,2014-08-12 02:00:14,
201.210.73.208,8080,透明,HTTP,委内瑞拉,5秒,2014-08-12 01:30:23,
176.108.108.212,8080,透明,HTTP,捷克,3秒,2014-08-12 00:30:22,
61.19.43.178,8080,透明,HTTP,泰国,0.8秒,2014-08-11 23:30:11,
197.253.6.239,8080,透明,HTTP,尼日利亚,3秒,2014-08-11 22:30:13,
118.99.118.238,8080,透明,HTTP,印度尼西亚,2秒,2014-08-11 21:30:42,
199.175.52.252,3128,透明,HTTP,美国,2秒,2014-08-11 20:30:09,
187.21.86.22,8088,透明,HTTP,巴西,4秒,2014-08-11 19:30:21,
36.73.230.133,8080,透明,HTTP,印度尼西亚,5秒,2014-08-11 18:30:45,
195.175.63.222,8080,透明,HTTP,土耳其,5秒,2014-08-11 17:30:47,
202.29.235.130,3129,透明,HTTP,泰国,2秒,2014-08-11 16:30:23,
92.247.127.177,8080,透明,HTTP,保加利亚,2秒,2014-08-11 15:30:51,
193.93.238.254,8080,透明,HTTP,卢森堡,2秒,2014-08-11 14:30:21,
180.247.19.183,8080,透明,HTTP,印度尼西亚,4秒,2014-08-11 13:30:11,
209.166.162.44,8080,透明,HTTP,美国,2秒,2014-08-11 12:30:54,
61.14.178.18,80,透明,HTTP,日本,5秒,2014-08-11 11:30:14,
94.56.33.22,8080,透明,HTTP,,11秒,2014-08-11 10:30:35,
190.54.121.168,8080,透明,HTTP,智利,8秒,2014-08-11 09:30:27,
176.112.115.188,80,透明,HTTP,波兰,2秒,2014-08-11 08:30:10,
103.10.151.177,8080,透明,HTTP,印度尼西亚,6秒,2014-08-11 07:30:17,
190.111.83.156,80,透明,HTTP,厄瓜多尔,5秒,2014-08-11 06:30:20,
88.190.16.109,8181,透明,HTTP,法国,1秒,2014-08-11 05:30:19,
103.247.219.168,8080,透明,HTTP,印度尼西亚,4秒,2014-08-11 04:30:44,
103.7.248.210,8080,透明,HTTP,,4秒,2014-08-11 03:01:00,
36.76.108.117,8080,透明,HTTP,印度尼西亚,7秒,2014-08-11 02:04:27,
202.166.205.80,8080,透明,HTTP,尼泊尔,5秒,2014-08-11 01:30:09,
180.246.210.12,8080,透明,HTTP,印度尼西亚,7秒,2014-08-11 00:30:16,
190.204.244.42,8080,透明,HTTP,委内瑞拉,3秒,2014-08-10 23:30:17,
200.37.146.90,8080,透明,HTTP,秘鲁,6秒,2014-08-10 22:30:51,
124.109.53.101,8888,透明,HTTP,巴基斯坦,3秒,2014-08-10 21:30:14,
202.51.107.37,8080,透明,HTTP,印度尼西亚,3秒,2014-08-10 20:30:15,
84.253.120.4,3128,透明,HTTP,俄罗斯,1秒,2014-08-10 19:30:12,
64.156.80.36,80,透明,HTTP,美国,4秒,2014-08-10 18:30:07,
193.232.184.141,8080,透明,HTTP,俄罗斯,2秒,2014-08-10 17:30:09,
122.99.103.218,8080,透明,HTTP,孟加拉国,6秒,2014-08-10 16:30:13,
5.10.231.12,8080,透明,HTTP,伊拉克,5秒,2014-08-10 15:30:16,
186.190.238.65,8080,透明,HTTP,智利,5秒,2014-08-10 14:30:07,
209.170.151.142,7808,透明,HTTP,美国,4秒,2014-08-10 13:30:09,
186.232.160.42,8080,透明,HTTP,巴西,3秒,2014-08-10 12:30:32,
188.136.199.130,8080,透明,HTTP,伊朗,4秒,2014-08-10 11:30:43,
103.1.154.181,8080,透明,HTTP,马来西亚,3秒,2014-08-10 10:30:57,
85.93.139.33,8080,透明,HTTP,俄罗斯,2秒,2014-08-10 09:30:27,
186.251.144.58,3129,透明,HTTP,巴西,6秒,2014-08-10 08:30:14,
222.124.35.116,8080,透明,HTTP,印度尼西亚,3秒,2014-08-10 07:30:11,
107.182.16.221,7808,透明,HTTP,美国,3秒,2014-08-10 06:30:08,
77.237.121.2,8080,透明,HTTP,克罗地亚,2秒,2014-08-10 05:30:11,
203.99.131.245,8080,透明,HTTP,印度尼西亚,5秒,2014-08-10 04:01:40,
213.233.161.195,3128,透明,HTTP,伊朗,1秒,2014-08-10 03:30:13,
201.210.155.12,8080,透明,HTTP,委内瑞拉,15秒,2014-08-10 02:01:14,
186.251.144.58,3129,透明,HTTP,巴西,11秒,2014-08-10 01:30:21,
89.31.108.2,8080,透明,HTTP,俄罗斯,9秒,2014-08-10 00:30:54,
199.190.224.35,8080,透明,HTTP,美国,2秒,2014-08-09 23:30:05,
196.46.71.251,80,透明,HTTP,南非,22秒,2014-08-09 22:30:35,
66.192.33.78,8080,透明,HTTP,委内瑞拉,3秒,2014-08-09 21:30:13,
58.65.241.6,8080,透明,HTTP,印度尼西亚,7秒,2014-08-09 20:30:24,
182.253.48.109,8080,透明,HTTP,印度尼西亚,13秒,2014-08-09 19:30:25,
188.136.199.130,8080,透明,HTTP,伊朗,9秒,2014-08-09 18:30:17,
179.60.241.173,8080,透明,HTTP,哥伦比亚,5秒,2014-08-09 17:30:08,
188.136.199.130,8080,透明,HTTP,伊朗,9秒,2014-08-09 16:30:59,
190.114.225.130,8080,透明,HTTP,巴拉圭,13秒,2014-08-09 15:30:15,
93.189.221.26,8080,透明,HTTP,俄罗斯,5秒,2014-08-09 14:30:13,
218.152.182.155,8080,透明,HTTP,韩国,0.9秒,2014-08-09 13:30:10,
203.172.208.43,3129,透明,HTTP,泰国,2秒,2014-08-09 12:30:05,
177.99.164.167,8080,透明,HTTP,巴西,2秒,2014-08-09 11:30:40,
88.190.16.109,8181,透明,HTTP,法国,2秒,2014-08-09 10:30:05,
64.156.80.36,80,透明,HTTP,美国,2秒,2014-08-09 09:30:05,
103.246.2.199,8080,透明,HTTP,印度尼西亚,6秒,2014-08-09 08:30:15,
111.161.126.92,8080,透明,HTTP,,1秒,2014-08-09 07:30:04,
5.175.146.102,8888,透明,HTTP,德国,1秒,2014-08-09 06:30:17,
91.239.245.153,8080,透明,HTTP,波兰,13秒,2014-08-09 05:30:21,
196.41.61.12,8081,透明,HTTP,坦桑尼亚,3秒,2014-08-09 04:30:12,
122.99.103.218,8080,透明,HTTP,孟加拉国,5秒,2014-08-09 03:30:34,
200.253.165.139,8080,透明,HTTP,巴西,3秒,2014-08-09 02:30:26,
173.220.212.68,80,透明,HTTP,美国,7秒,2014-08-09 01:30:19,
110.136.194.80,8080,透明,HTTP,印度尼西亚,9秒,2014-08-08 23:04:22,
197.221.165.81,8080,透明,HTTP,南非,9秒,2014-08-08 22:04:23,
107.150.49.234,8080,透明,HTTP,美国,1秒,2014-08-08 21:00:39,
202.143.159.251,3129,透明,HTTP,泰国,4秒,2014-08-08 20:30:08,
180.246.85.83,8080,透明,HTTP,印度尼西亚,8秒,2014-08-08 19:02:31,
5.11.174.157,8080,透明,HTTP,土耳其,4秒,2014-08-08 18:00:47,
196.200.119.170,8080,透明,HTTP,尼日利亚,8秒,2014-08-08 17:30:14,
77.89.244.102,8080,透明,HTTP,摩尔多瓦,3秒,2014-08-08 16:30:23,
178.217.140.100,8080,透明,HTTP,捷克,2秒,2014-08-08 15:02:01,
5.11.168.196,8080,透明,HTTP,土耳其,7秒,2014-08-08 14:01:42,
180.248.8.121,8080,透明,HTTP,印度尼西亚,4秒,2014-08-08 13:02:58,
203.160.60.24,8080,透明,HTTP,印度尼西亚,2秒,2014-08-08 12:01:34,
94.183.240.77,8080,透明,HTTP,伊朗,5秒,2014-08-08 11:00:28,
201.217.73.250,8080,透明,HTTP,厄瓜多尔,1秒,2014-08-08 10:03:03,
190.92.49.203,8080,透明,HTTP,洪都拉斯,2秒,2014-08-08 09:01:05,
190.37.70.235,8080,透明,HTTP,委内瑞拉,4秒,2014-08-08 08:02:30,
36.85.60.146,8080,透明,HTTP,印度尼西亚,2秒,2014-08-08 07:01:29,
118.97.130.10,80,透明,HTTP,印度尼西亚,4秒,2014-08-08 06:30:16,
190.184.144.86,8080,透明,HTTP,哥伦比亚,10秒,2014-08-08 05:30:14,
5.11.174.143,8080,透明,HTTP,土耳其,8秒,2014-08-08 04:00:46,
36.72.107.171,8080,透明,HTTP,印度尼西亚,1秒,2014-08-08 03:03:36,
139.193.196.64,8080,透明,HTTP,印度尼西亚,4秒,2014-08-08 02:00:12,
5.11.174.158,8080,透明,HTTP,土耳其,3秒,2014-08-08 01:00:57,
95.6.89.142,8080,透明,HTTP,土耳其,1秒,2014-08-08 00:30:31,
190.209.107.62,8080,透明,HTTP,智利,8秒,2014-08-07 23:02:10,
174.127.120.163,3129,透明,HTTP,美国,3秒,2014-08-07 22:00:41,
203.99.131.243,8080,透明,HTTP,印度尼西亚,8秒,2014-08-07 21:01:09,
