IP,PORT,匿名度,类型,位置,响应速度,最后验证时间
61.158.173.188,9999,透明,HTTP,河南省 商丘市,3秒,2014-09-25 12:30:30,
106.34.212.40,80,透明,HTTP,河南省 郑州市,13秒,2014-09-25 11:06:30,
49.91.4.173,80,透明,HTTP,江苏省 南京市,12秒,2014-09-25 10:00:44,
122.72.99.3,80,透明,HTTP,,9秒,2014-09-25 09:30:17,
103.244.80.40,81,透明,HTTP,北京市,1秒,2014-09-25 08:30:31,
111.161.126.83,8080,透明,HTTP,天津市,1秒,2014-09-25 07:30:04,
36.42.149.150,80,透明,HTTP,陕西省 西安市,22秒,2014-09-25 06:30:51,
113.57.252.104,80,透明,HTTP,湖北省 武汉市,9秒,2014-09-25 05:30:18,
49.90.10.135,80,透明,HTTP,江苏省 南京市,15秒,2014-09-25 04:00:55,
211.71.30.97,3128,透明,HTTP,北京市,1秒,2014-09-25 03:00:32,
211.144.81.69,18000,透明,HTTP,上海市,13秒,2014-09-25 02:30:49,
202.118.236.130,7777,透明,HTTP,黑龙江省 哈尔滨市,5秒,2014-09-25 01:30:21,
123.138.68.170,9000,透明,HTTP,陕西省 西安市,6秒,2014-09-25 00:30:16,
221.203.12.4,9999,透明,HTTP,辽宁省 鞍山市,6秒,2014-09-24 23:30:09,
221.5.69.51,80,透明,HTTP,广东省 肇庆市,6秒,2014-09-24 22:30:37,
221.204.223.178,54186,透明,HTTP,山西省 太原市,3秒,2014-09-24 21:30:21,
222.174.27.166,8080,透明,HTTP,山东省 泰安市,3秒,2014-09-24 20:30:12,
221.220.144.58,9999,透明,HTTP,北京市,0.04秒,2014-09-24 19:04:34,
113.15.68.146,9000,透明,HTTP,广西壮族自治区来宾市,8秒,2014-09-24 18:30:38,
219.134.13.49,9999,透明,HTTP,广东省 深圳市,4秒,2014-09-24 17:30:37,
222.89.165.39,1982,透明,HTTP,河南省 许昌市,7秒,2014-09-24 16:30:29,
49.91.14.114,3128,透明,HTTP,江苏省 南京市,20秒,2014-09-24 15:30:37,
218.29.165.98,9999,透明,HTTP,河南省 郑州市,3秒,2014-09-24 14:30:05,
121.12.255.214,8086,透明,HTTP,广东省 中山市,24秒,2014-09-24 13:30:49,
14.18.16.71,80,透明,HTTP,广东省 广州市,2秒,2014-09-24 12:30:12,
61.157.126.37,18000,透明,HTTP,四川省,10秒,2014-09-24 11:30:29,
14.18.16.67,80,透明,HTTP,广东省 广州市,1秒,2014-09-24 10:30:04,
221.204.223.183,54186,透明,HTTP,山西省 太原市,4秒,2014-09-24 09:30:23,
180.156.246.130,8080,透明,HTTP,上海市,3秒,2014-09-24 08:30:25,
222.85.127.130,9999,透明,HTTP,河南省 郑州市,12秒,2014-09-24 07:30:16,
222.134.48.86,9999,透明,HTTP,山东省 滨州市,2秒,2014-09-24 06:30:05,
183.23.67.233,9999,透明,HTTP,广东省 东莞市,9秒,2014-09-24 05:30:28,
110.84.129.27,8888,透明,HTTP,福建省 厦门市,9秒,2014-09-24 04:30:11,
111.161.126.84,80,透明,HTTP,天津市,6秒,2014-09-24 03:30:08,
210.14.138.189,80,透明,HTTP,北京市,6秒,2014-09-24 02:30:12,
14.29.125.188,80,透明,HTTP,广东省,10秒,2014-09-24 01:00:29,
115.238.164.208,8080,透明,HTTP,浙江省 宁波市,7秒,2014-09-24 00:30:10,
222.184.95.5,3128,透明,HTTP,江苏省 淮安市,15秒,2014-09-23 23:30:19,
123.190.46.20,8080,透明,HTTP,辽宁省 丹东市,6秒,2014-09-23 22:30:08,
59.44.152.110,9999,透明,HTTP,辽宁省 鞍山市,7秒,2014-09-23 21:30:10,
140.207.223.101,80,透明,HTTP,上海市,10秒,2014-09-23 20:30:37,
27.188.19.67,9999,透明,HTTP,河北省 邯郸市,3秒,2014-09-23 19:30:25,
122.72.120.45,80,透明,HTTP,,8秒,2014-09-23 18:30:22,
221.204.223.182,54186,透明,HTTP,山西省 太原市,2秒,2014-09-23 17:30:05,
218.29.155.198,9999,透明,HTTP,河南省 郑州市,6秒,2014-09-23 16:30:08,
221.193.255.48,9999,透明,HTTP,河北省 邯郸市,2秒,2014-09-23 15:30:29,
121.10.252.139,3128,透明,HTTP,广东省 肇庆市,4秒,2014-09-23 14:30:07,
222.174.27.166,8080,透明,HTTP,山东省 泰安市,5秒,2014-09-23 13:30:07,
14.18.16.70,80,透明,HTTP,广东省 广州市,8秒,2014-09-23 12:30:17,
222.89.165.39,1982,透明,HTTP,河南省 许昌市,1秒,2014-09-23 11:30:04,
222.89.253.175,9999,透明,HTTP,河南省 商丘市,6秒,2014-09-23 10:30:17,
113.76.213.175,9999,透明,HTTP,广东省 珠海市,6秒,2014-09-23 09:30:28,
121.12.255.214,8085,透明,HTTP,广东省 中山市,14秒,2014-09-23 08:30:24,
113.69.17.17,9999,透明,HTTP,广东省 佛山市,21秒,2014-09-23 07:30:34,
122.112.4.132,80,透明,HTTP,北京市,4秒,2014-09-23 06:30:06,
115.238.23.172,80,透明,HTTP,浙江省 杭州市,3秒,2014-09-23 05:30:07,
124.202.241.2,9999,透明,HTTP,北京市,4秒,2014-09-23 04:30:36,
123.190.46.20,8080,透明,HTTP,辽宁省 丹东市,5秒,2014-09-23 03:30:08,
222.85.1.123,8118,透明,HTTP,河南省 许昌市,36秒,2014-09-22 23:00:42,
221.204.223.183,54186,透明,HTTP,山西省 太原市,2秒,2014-09-22 22:30:06,
60.221.253.204,80,透明,HTTP,山西省 临汾市,2秒,2014-09-22 21:30:04,
114.249.224.121,9000,透明,HTTP,北京市,14秒,2014-09-22 20:30:22,
220.181.32.106,80,透明,HTTP,北京市,0.6秒,2014-09-22 19:30:21,
218.90.174.167,3128,透明,HTTP,江苏省 无锡市,5秒,2014-09-22 18:30:15,
211.162.79.69,80,透明,HTTP,广东省 深圳市,18秒,2014-09-22 17:30:28,
222.222.251.185,9999,透明,HTTP,河北省 邯郸市,3秒,2014-09-22 16:30:06,
123.125.186.18,9000,透明,HTTP,北京市,0.6秒,2014-09-22 15:30:36,
120.131.73.148,9000,透明,HTTP,北京市,13秒,2014-09-22 14:30:17,
113.57.252.104,80,透明,HTTP,湖北省 武汉市,10秒,2014-09-22 13:30:13,
58.250.124.14,9999,透明,HTTP,广东省 深圳市,5秒,2014-09-22 12:30:34,
221.204.223.178,54186,透明,HTTP,山西省 太原市,6秒,2014-09-22 11:30:08,
101.69.192.41,8080,透明,HTTP,浙江省 嘉兴市,1秒,2014-09-22 10:30:33,
122.114.49.109,80,透明,HTTP,河南省 郑州市,8秒,2014-09-22 09:30:35,
183.230.6.28,3128,透明,HTTP,重庆市,3秒,2014-09-22 08:30:06,
14.18.16.71,80,透明,HTTP,广东省 广州市,8秒,2014-09-22 07:30:18,
222.177.26.233,3128,透明,HTTP,重庆市,10秒,2014-09-22 06:30:13,
120.192.92.99,80,透明,HTTP,山东省 烟台市,2秒,2014-09-22 05:30:34,
120.131.73.148,9000,透明,HTTP,北京市,1秒,2014-09-22 04:30:10,
112.5.254.172,80,透明,HTTP,福建省,10秒,2014-09-22 03:30:21,
60.221.253.204,80,透明,HTTP,山西省 临汾市,2秒,2014-09-22 02:30:04,
122.141.243.131,80,透明,HTTP,吉林省 长春市,3秒,2014-09-22 01:30:17,
115.238.250.23,2222,透明,HTTP,浙江省 丽水市,7秒,2014-09-22 00:30:27,
183.11.83.121,9999,透明,HTTP,广东省 深圳市,3秒,2014-09-21 23:30:22,
183.60.232.133,8000,透明,HTTP,广东省 佛山市,3秒,2014-09-21 22:30:32,
60.221.253.204,80,透明,HTTP,山西省 临汾市,4秒,2014-09-21 21:30:13,
121.10.252.139,3128,透明,HTTP,广东省 肇庆市,2秒,2014-09-21 20:30:04,
117.41.182.188,8080,透明,HTTP,江西省 南昌市,25秒,2014-09-21 19:30:34,
111.161.126.93,8080,透明,HTTP,天津市,3秒,2014-09-21 18:30:12,
218.27.136.169,8085,透明,HTTP,吉林省 吉林市,11秒,2014-09-21 17:30:42,
49.94.9.189,3128,透明,HTTP,江苏省 南京市,47秒,2014-09-21 16:30:51,
163.125.161.250,9999,透明,HTTP,广东省 深圳市,14秒,2014-09-21 15:30:39,
163.125.64.102,9999,透明,HTTP,广东省 深圳市,8秒,2014-09-21 14:30:29,
49.90.28.107,3128,透明,HTTP,江苏省 南京市,30秒,2014-09-21 13:30:50,
183.57.78.93,80,透明,HTTP,广东省 广州市,7秒,2014-09-21 12:30:39,
120.197.53.195,8080,透明,HTTP,广东省 广州市,1秒,2014-09-21 11:30:31,
183.23.67.233,9999,透明,HTTP,广东省 东莞市,11秒,2014-09-21 10:30:42,
221.193.254.133,9999,透明,HTTP,河北省 邯郸市,1秒,2014-09-21 09:30:33,
58.248.81.11,9999,透明,HTTP,广东省 广州市,6秒,2014-09-21 08:30:15,
221.204.223.185,29416,透明,HTTP,山西省 太原市,2秒,2014-09-21 07:30:05,
117.36.231.239,9999,透明,HTTP,陕西省 榆林市,9秒,2014-09-21 06:30:17,
61.158.173.188,9999,透明,HTTP,河南省 商丘市,13秒,2014-09-21 05:30:16,
121.10.117.134,80,透明,HTTP,广东省 湛江市,10秒,2014-09-21 04:30:40,
122.72.99.3,80,透明,HTTP,,9秒,2014-09-21 03:30:18,
182.18.14.10,9999,透明,HTTP,北京市,7秒,2014-09-21 02:02:45,
114.66.224.3,9999,透明,HTTP,北京市,12秒,2014-09-21 01:00:45,
222.177.26.233,3128,透明,HTTP,重庆市,8秒,2014-09-21 00:30:10,
60.250.81.97,80,透明,HTTP,台湾省,7秒,2014-09-20 23:30:16,
120.192.92.98,80,透明,HTTP,山东省 烟台市,12秒,2014-09-20 22:30:15,
124.200.5.124,9000,透明,HTTP,北京市,13秒,2014-09-20 21:30:28,
122.112.4.132,8080,透明,HTTP,北京市,4秒,2014-09-20 20:30:06,
59.127.154.172,8080,透明,HTTP,台湾省,9秒,2014-09-20 19:30:27,
49.90.26.32,3128,透明,HTTP,江苏省 南京市,29秒,2014-09-20 18:30:44,
222.89.253.175,9999,透明,HTTP,河南省 商丘市,7秒,2014-09-20 17:30:16,
117.79.73.153,8081,透明,HTTP,北京市,3秒,2014-09-20 16:30:23,
210.14.134.7,80,透明,HTTP,北京市,5秒,2014-09-20 15:30:08,
222.170.151.37,9999,透明,HTTP,黑龙江省 鸡西市,9秒,2014-09-20 14:30:12,
222.88.240.19,9999,透明,HTTP,河南省 南阳市,3秒,2014-09-20 13:30:06,
221.204.223.182,54186,透明,HTTP,山西省 太原市,3秒,2014-09-20 12:30:05,
218.75.205.72,9999,透明,HTTP,湖南省 株洲市,4秒,2014-09-20 11:30:13,
222.85.1.123,8118,透明,HTTP,河南省 许昌市,14秒,2014-09-20 10:30:37,
120.192.92.99,80,透明,HTTP,山东省 烟台市,0.8秒,2014-09-20 09:30:33,
42.159.193.38,80,透明,HTTP,北京市,2秒,2014-09-20 08:30:06,
222.132.11.6,8080,透明,HTTP,山东省 潍坊市,1秒,2014-09-20 07:30:04,
183.63.81.66,9999,透明,HTTP,广东省 广州市,8秒,2014-09-20 06:30:17,
183.63.131.18,9999,透明,HTTP,广东省 广州市,6秒,2014-09-20 05:30:09,
182.48.107.218,9000,透明,HTTP,北京市,5秒,2014-09-20 04:30:07,
58.248.156.53,9999,透明,HTTP,广东省 广州市,2秒,2014-09-20 03:30:41,
218.29.213.26,9999,透明,HTTP,河南省 郑州市,1秒,2014-09-20 02:00:25,
118.81.80.64,9999,透明,HTTP,山西省 太原市,1秒,2014-09-20 01:00:58,
220.181.32.106,80,透明,HTTP,北京市,4秒,2014-09-20 00:30:24,
42.62.104.236,80,透明,HTTP,北京市,3秒,2014-09-19 23:30:18,
125.46.100.198,9999,透明,HTTP,河南省 三门峡市,8秒,2014-09-19 22:30:10,
115.238.23.172,80,透明,HTTP,浙江省 杭州市,5秒,2014-09-19 21:30:09,
61.230.88.45,80,透明,HTTP,台湾省,6秒,2014-09-19 20:30:37,
221.204.223.196,54186,透明,HTTP,山西省 太原市,5秒,2014-09-19 19:30:07,
36.41.34.130,3128,透明,HTTP,陕西省 西安市,5秒,2014-09-19 18:30:02,
14.213.155.220,9000,透明,HTTP,广东省 佛山市,9秒,2014-09-19 17:30:46,
117.32.248.126,9999,透明,HTTP,陕西省 西安市,2秒,2014-09-19 16:30:05,
103.8.221.253,8080,透明,HTTP,北京市,5秒,2014-09-19 15:30:14,
112.95.107.19,9999,透明,HTTP,广东省 深圳市,8秒,2014-09-19 14:30:50,
112.124.65.28,8080,透明,HTTP,浙江省 杭州市,20秒,2014-09-19 13:30:24,
122.141.243.131,80,透明,HTTP,吉林省 长春市,2秒,2014-09-19 12:30:08,
60.213.189.170,3988,透明,HTTP,山东省 泰安市,6秒,2014-09-19 11:30:08,
113.77.13.225,9999,透明,HTTP,广东省 东莞市,5秒,2014-09-19 10:01:05,
61.164.92.254,9999,透明,HTTP,浙江省 宁波市,10秒,2014-09-19 09:30:15,
222.161.198.30,9000,透明,HTTP,吉林省 吉林市,5秒,2014-09-19 08:30:09,
220.189.218.98,9999,透明,HTTP,浙江省 宁波市,5秒,2014-09-19 07:30:22,
42.62.104.235,80,透明,HTTP,北京市,9秒,2014-09-19 06:30:19,
123.55.79.134,9999,透明,HTTP,河南省 新乡市,3秒,2014-09-19 05:30:12,
121.10.117.134,80,透明,HTTP,广东省 湛江市,15秒,2014-09-19 04:30:28,
122.72.99.8,80,透明,HTTP,,3秒,2014-09-19 03:30:05,
14.115.24.126,9999,透明,HTTP,广东省 中山市,0.4秒,2014-09-19 02:00:42,
119.132.83.157,9999,透明,HTTP,广东省 珠海市,5秒,2014-09-19 01:04:56,
119.4.115.51,8090,透明,HTTP,四川省 成都市,2秒,2014-09-19 00:30:07,
123.52.130.52,9999,透明,HTTP,河南省 洛阳市,6秒,2014-09-18 23:30:16,
61.230.88.45,80,透明,HTTP,台湾省,0.4秒,2014-09-18 22:06:49,
221.203.12.5,9999,透明,HTTP,辽宁省 鞍山市,1秒,2014-09-18 21:30:06,
116.30.23.1,9999,透明,HTTP,广东省 深圳市,12秒,2014-09-18 20:01:22,
222.85.38.32,80,透明,HTTP,河南省 平顶山市,5秒,2014-09-18 19:30:27,
222.88.242.213,9999,透明,HTTP,河南省 南阳市,2秒,2014-09-18 18:30:05,
113.119.152.87,9999,透明,HTTP,广东省 广州市,3秒,2014-09-18 17:01:02,
14.153.202.133,9000,透明,HTTP,广东省 深圳市,6秒,2014-09-18 16:30:58,
115.46.159.221,9999,透明,HTTP,广西壮族自治区钦州市,8秒,2014-09-18 15:01:00,
120.9.66.42,9999,透明,HTTP,河北省 邯郸市,7秒,2014-09-18 14:30:58,
106.41.239.44,80,透明,HTTP,湖南省,16秒,2014-09-18 13:02:06,
113.119.204.93,9000,透明,HTTP,广东省 广州市,2秒,2014-09-18 12:01:17,
14.153.112.74,9999,透明,HTTP,广东省 深圳市,7秒,2014-09-18 11:01:25,
103.244.80.40,8080,透明,HTTP,北京市,11秒,2014-09-18 10:30:15,
112.95.82.128,8888,透明,HTTP,广东省 深圳市,8秒,2014-09-18 09:00:58,
218.65.149.23,8080,透明,HTTP,广西自治区柳州市,11秒,2014-09-18 08:30:21,
113.87.52.205,9999,透明,HTTP,广东省 深圳市,9秒,2014-09-18 07:01:27,
113.97.158.50,9999,透明,HTTP,广东省 深圳市,1秒,2014-09-18 06:30:49,
163.125.200.119,9999,透明,HTTP,广东省 深圳市,1秒,2014-09-18 05:01:12,
111.161.126.87,8080,透明,HTTP,天津市,7秒,2014-09-18 04:30:09,
125.88.162.20,9999,透明,HTTP,广东省 广州市,7秒,2014-09-18 03:30:21,
61.163.17.158,9999,透明,HTTP,河南省 洛阳市,0.4秒,2014-09-18 02:30:44,
121.60.164.26,9999,透明,HTTP,湖北省 宜昌市,13秒,2014-09-18 01:01:20,
113.87.35.222,9999,透明,HTTP,广东省 深圳市,2秒,2014-09-18 00:01:00,
115.238.23.172,80,透明,HTTP,浙江省 杭州市,5秒,2014-09-17 23:30:09,
27.12.34.208,80,透明,HTTP,重庆市,10秒,2014-09-17 22:30:56,
60.221.200.74,8080,透明,HTTP,山西省 临汾市,1秒,2014-09-17 21:01:23,
14.153.124.204,9999,透明,HTTP,广东省 深圳市,3秒,2014-09-17 20:30:57,
113.119.152.87,9999,透明,HTTP,广东省 广州市,0.2秒,2014-09-17 19:07:47,
59.39.211.35,9999,透明,HTTP,广东省 东莞市,1秒,2014-09-17 18:07:33,
111.199.190.118,9000,透明,HTTP,北京市,1秒,2014-09-17 17:08:47,
182.18.14.41,9999,透明,HTTP,北京市,4秒,2014-09-17 16:08:36,
113.64.148.118,9999,透明,HTTP,广东省 广州市,2秒,2014-09-17 15:01:00,
27.50.128.242,88,透明,HTTP,河南省 郑州市,10秒,2014-09-17 14:30:13,
113.118.191.212,9999,透明,HTTP,广东省 深圳市,9秒,2014-09-17 13:30:50,
14.215.29.124,9999,透明,HTTP,广东省 佛山市,7秒,2014-09-17 12:01:37,
163.125.201.102,9999,透明,HTTP,广东省 深圳市,11秒,2014-09-17 11:01:39,
1.165.16.94,8080,透明,HTTP,台湾省,5秒,2014-09-17 10:30:35,
183.0.230.201,9000,透明,HTTP,广东省 广州市,5秒,2014-09-17 09:00:59,
119.4.115.51,8090,透明,HTTP,四川省 成都市,11秒,2014-09-17 08:30:14,
111.192.58.121,9999,透明,HTTP,北京市,2秒,2014-09-17 07:30:57,
61.54.6.228,8080,透明,HTTP,河南省 安阳市,5秒,2014-09-17 06:30:28,
115.238.164.208,8080,透明,HTTP,浙江省 宁波市,10秒,2014-09-17 05:30:13,
121.34.189.35,8888,透明,HTTP,广东省 深圳市,6秒,2014-09-17 04:01:52,
183.224.12.89,80,透明,HTTP,云南省,2秒,2014-09-17 03:30:30,
122.200.90.172,3128,透明,HTTP,北京市,12秒,2014-09-17 02:30:27,
36.97.51.142,80,透明,HTTP,浙江省,5秒,2014-09-17 01:05:01,
120.194.107.149,9999,透明,HTTP,河南省 三门峡市,3秒,2014-09-17 00:30:06,
14.218.174.105,9999,透明,HTTP,广东省 东莞市,4秒,2014-09-16 23:30:44,
60.213.189.170,3988,透明,HTTP,山东省 泰安市,4秒,2014-09-16 22:30:07,
113.76.119.11,9999,透明,HTTP,广东省 珠海市,3秒,2014-09-16 21:30:58,
111.192.44.46,9000,透明,HTTP,北京市,1秒,2014-09-16 20:07:28,
112.95.105.114,9999,透明,HTTP,广东省 深圳市,9秒,2014-09-16 19:30:48,
113.92.242.111,9000,透明,HTTP,广东省 深圳市,8秒,2014-09-16 18:01:11,
113.110.129.37,9999,透明,HTTP,广东省 深圳市,7秒,2014-09-16 17:30:42,
183.23.69.154,9999,透明,HTTP,广东省 东莞市,1秒,2014-09-16 16:08:27,
114.253.46.216,9999,透明,HTTP,北京市,3秒,2014-09-16 15:30:35,
111.192.50.150,9000,透明,HTTP,北京市,5秒,2014-09-16 14:07:36,
221.203.12.4,9999,透明,HTTP,辽宁省 鞍山市,4秒,2014-09-16 13:30:52,
58.252.7.117,9000,透明,HTTP,广东省 东莞市,4秒,2014-09-16 12:30:33,
42.97.164.126,80,透明,HTTP,吉林省 长春市,9秒,2014-09-16 11:08:38,
190.144.74.62,80,透明,HTTP,河北省 唐山市,1秒,2014-09-16 10:07:31,
112.95.178.191,9999,透明,HTTP,广东省 深圳市,1秒,2014-09-16 09:06:02,
182.205.71.239,80,透明,HTTP,辽宁省 沈阳市,20秒,2014-09-16 08:08:53,
223.15.2.164,80,透明,HTTP,山西省 太原市,1秒,2014-09-16 07:01:27,
113.76.213.50,9999,透明,HTTP,广东省 珠海市,5秒,2014-09-16 06:30:28,
113.97.116.200,9999,透明,HTTP,广东省 深圳市,11秒,2014-09-16 05:01:42,
61.147.111.173,8080,透明,HTTP,江苏省 扬州市,0.5秒,2014-09-16 04:07:51,
183.23.247.104,9000,透明,HTTP,广东省 东莞市,18秒,2014-09-16 03:01:26,
111.206.81.248,80,透明,HTTP,北京市,15秒,2014-09-16 02:30:27,
183.247.152.98,80,透明,HTTP,浙江省 杭州市,7秒,2014-09-16 01:00:26,
60.13.141.52,80,透明,HTTP,新疆 新疆维吾尔自治区乌鲁木齐市,9秒,2014-09-16 00:08:26,
1.174.123.64,8080,透明,HTTP,台湾省,4秒,2014-09-15 23:30:38,
113.119.135.213,9999,透明,HTTP,广东省 广州市,8秒,2014-09-15 22:30:40,
117.158.1.210,9999,透明,HTTP,河南省 郑州市,1秒,2014-09-15 21:30:38,
1.175.67.166,80,透明,HTTP,台湾省,7秒,2014-09-15 20:30:35,
120.237.91.242,3128,透明,HTTP,广东省 深圳市,4秒,2014-09-15 19:30:56,
183.33.36.143,9999,透明,HTTP,广东省 中山市,5秒,2014-09-15 18:30:57,
220.181.32.106,80,透明,HTTP,北京市,2秒,2014-09-15 17:30:22,
112.95.55.250,9999,透明,HTTP,广东省 深圳市,15秒,2014-09-15 16:30:58,
183.63.131.18,9999,透明,HTTP,广东省 广州市,6秒,2014-09-15 15:30:08,
111.248.0.18,80,透明,HTTP,台湾省,4秒,2014-09-15 14:30:33,
218.21.91.203,9999,透明,HTTP,广西壮族自治区玉林市,5秒,2014-09-15 13:30:26,
27.38.83.216,9999,透明,HTTP,广东省 深圳市,1.0秒,2014-09-15 12:07:58,
49.93.198.228,80,透明,HTTP,江苏省 南京市,3秒,2014-09-15 11:08:45,
1.175.67.166,80,透明,HTTP,台湾省,5秒,2014-09-15 10:30:39,
117.39.168.24,80,透明,HTTP,陕西省 西安市,5秒,2014-09-15 09:01:49,
163.125.202.191,9999,透明,HTTP,广东省 深圳市,6秒,2014-09-15 08:30:41,
111.248.0.18,80,透明,HTTP,台湾省,4秒,2014-09-15 07:30:28,
27.46.14.30,9999,透明,HTTP,广东省 深圳市,9秒,2014-09-15 06:30:41,
221.10.164.4,8081,透明,HTTP,四川省 内江市,4秒,2014-09-15 05:30:43,
60.18.151.49,80,透明,HTTP,辽宁省 阜新市,7秒,2014-09-15 04:30:34,
120.9.67.181,9999,透明,HTTP,河北省 邯郸市,3秒,2014-09-15 03:00:44,
183.33.17.228,9999,透明,HTTP,广东省 中山市,2秒,2014-09-15 02:31:03,
112.95.110.195,9999,透明,HTTP,广东省 深圳市,0.4秒,2014-09-15 01:04:24,
27.36.113.166,8080,透明,HTTP,广东省 佛山市,6秒,2014-09-15 00:30:48,
183.57.78.93,80,透明,HTTP,广东省 广州市,1秒,2014-09-14 23:30:39,
110.19.185.75,8080,透明,HTTP,内蒙古 内蒙古自治区呼和浩特市,6秒,2014-09-14 22:07:56,
140.207.223.101,80,透明,HTTP,上海市,16秒,2014-09-14 21:30:54,
1.173.30.7,80,透明,HTTP,台湾省,9秒,2014-09-14 20:30:42,
163.125.208.84,9999,透明,HTTP,广东省 深圳市,3秒,2014-09-14 19:01:14,
1.163.233.148,80,透明,HTTP,台湾省,12秒,2014-09-14 18:30:46,
123.138.68.170,9000,透明,HTTP,陕西省 西安市,11秒,2014-09-14 17:30:21,
115.238.23.189,80,透明,HTTP,浙江省 杭州市,3秒,2014-09-14 16:30:07,
113.13.63.193,9999,透明,HTTP,广西壮族自治区桂林市,15秒,2014-09-14 15:30:48,
218.26.219.169,9999,透明,HTTP,山西省 临汾市,5秒,2014-09-14 14:30:08,
60.221.253.204,80,透明,HTTP,山西省 临汾市,7秒,2014-09-14 13:30:17,
49.93.26.86,80,透明,HTTP,江苏省 南京市,3秒,2014-09-14 12:07:11,
123.65.223.186,8080,透明,HTTP,广东省 深圳市,13秒,2014-09-14 11:30:40,
49.93.227.133,3128,透明,HTTP,江苏省 南京市,1秒,2014-09-14 10:07:32,
122.72.99.8,80,透明,HTTP,,15秒,2014-09-14 09:30:23,
61.185.137.227,80,透明,HTTP,陕西省 商洛市,1秒,2014-09-14 08:30:26,
61.223.237.105,80,透明,HTTP,台湾省,5秒,2014-09-14 07:30:36,
58.253.238.242,80,透明,HTTP,广东省 肇庆市,7秒,2014-09-14 06:30:16,
123.125.8.253,1209,透明,HTTP,北京市,3秒,2014-09-14 05:30:17,
121.34.168.13,9999,透明,HTTP,广东省 深圳市,6秒,2014-09-14 04:30:28,
14.18.16.71,80,透明,HTTP,广东省 广州市,3秒,2014-09-14 03:30:14,
111.206.27.3,9000,透明,HTTP,北京市,11秒,2014-09-14 02:30:21,
113.134.91.172,8080,透明,HTTP,陕西省 西安市,4秒,2014-09-14 01:03:36,
111.161.126.87,8080,透明,HTTP,天津市,16秒,2014-09-14 00:30:18,
111.1.36.163,80,透明,HTTP,浙江省 杭州市,16秒,2014-09-13 23:30:25,
219.134.159.215,9999,透明,HTTP,广东省 深圳市,3秒,2014-09-13 22:30:30,
222.134.47.110,9999,透明,HTTP,山东省 滨州市,5秒,2014-09-13 21:30:42,
122.112.4.132,8080,透明,HTTP,北京市,24秒,2014-09-13 20:30:27,
112.95.19.239,9999,透明,HTTP,广东省 深圳市,11秒,2014-09-13 19:30:53,
112.5.69.143,80,透明,HTTP,福建省 厦门市,0.7秒,2014-09-13 18:11:38,
183.32.48.230,9999,透明,HTTP,广东省 中山市,8秒,2014-09-13 17:30:41,
42.159.193.38,80,透明,HTTP,北京市,9秒,2014-09-13 16:30:13,
14.221.95.69,9999,透明,HTTP,广东省 东莞市,8秒,2014-09-13 15:30:50,
182.205.60.195,3128,透明,HTTP,辽宁省 沈阳市,34秒,2014-09-13 14:01:33,
163.125.204.11,9999,透明,HTTP,广东省 深圳市,9秒,2014-09-13 13:30:40,
49.91.38.54,80,透明,HTTP,江苏省 南京市,22秒,2014-09-13 12:01:22,
115.238.250.23,6666,透明,HTTP,浙江省 丽水市,2秒,2014-09-13 11:30:47,
182.205.80.83,3128,透明,HTTP,辽宁省 沈阳市,4秒,2014-09-13 10:30:32,
182.206.27.33,80,透明,HTTP,辽宁省 沈阳市,17秒,2014-09-13 09:01:08,
125.89.37.44,9999,透明,HTTP,广东省 珠海市,2秒,2014-09-13 08:30:26,
14.156.120.165,9000,透明,HTTP,广东省 东莞市,5秒,2014-09-13 07:30:39,
123.117.85.181,9000,透明,HTTP,北京市,4秒,2014-09-13 06:30:46,
