IP,PORT,匿名度,类型,位置,响应速度,最后验证时间
112.22.239.159,8088,高匿名,HTTP,江苏省 苏州市,0.4秒,2014-09-09 21:01:57,
1.171.241.241,8088,高匿名,HTTP,台湾省,6秒,2014-09-09 20:30:50,
183.230.53.206,8123,高匿名,HTTP,重庆市,4秒,2014-09-09 19:30:09,
27.8.34.24,8088,高匿名,HTTP,重庆市,0.5秒,2014-09-09 18:05:36,
113.140.219.39,8585,高匿名,HTTP,陕西省 西安市,8秒,2014-09-09 17:30:53,
211.138.121.37,86,高匿名,HTTP,浙江省 杭州市,4秒,2014-09-09 16:30:41,
222.220.228.172,8585,高匿名,HTTP,云南省,2秒,2014-09-09 15:02:16,
114.221.118.128,8088,高匿名,HTTP,江苏省 南京市,10秒,2014-09-09 14:30:38,
223.87.81.23,8123,高匿名,HTTP,四川省 南充市,11秒,2014-09-09 13:30:13,
117.68.78.222,8088,高匿名,HTTP,安徽省 六安市,1秒,2014-09-09 12:01:41,
183.67.40.182,8585,高匿名,HTTP,重庆市,9秒,2014-09-09 11:30:46,
117.64.7.150,8585,高匿名,HTTP,安徽省 合肥市,10秒,2014-09-09 10:30:46,
49.93.16.39,3128,高匿名,HTTP,江苏省 南京市,11秒,2014-09-09 09:30:58,
120.192.200.73,80,高匿名,HTTP,陕西省 西安市,4秒,2014-09-09 08:30:20,
211.152.50.70,80,高匿名,HTTP,上海市,12秒,2014-09-09 07:30:15,
120.198.243.113,80,高匿名,HTTP,广东省,0.2秒,2014-09-09 06:30:46,
183.207.224.19,85,高匿名,HTTP,江苏省,9秒,2014-09-09 05:30:19,
211.143.134.82,8080,高匿名,HTTP,河北省 张家口市,1秒,2014-09-09 04:30:06,
58.52.85.169,8088,高匿名,HTTP,湖北省 荆门市,1秒,2014-09-09 03:30:45,
113.244.73.192,1219,高匿名,HTTP,湖南省 永州市,0.3秒,2014-09-09 02:01:32,
222.172.102.249,8088,高匿名,HTTP,黑龙江省 齐齐哈尔市,0.3秒,2014-09-09 01:01:57,
118.76.45.213,8585,高匿名,HTTP,山西省 晋中市,22秒,2014-09-09 00:30:57,
117.85.191.244,8585,高匿名,HTTP,江苏省 无锡市,8秒,2014-09-08 23:30:43,
183.221.160.28,8123,高匿名,HTTP,四川省 达州市,5秒,2014-09-08 22:30:08,
112.98.199.146,8088,高匿名,HTTP,黑龙江省 双鸭山市,0.7秒,2014-09-08 21:06:08,
124.218.2.59,8088,高匿名,HTTP,台湾省,10秒,2014-09-08 20:30:31,
112.241.238.212,8585,高匿名,HTTP,山东省 聊城市,3秒,2014-09-08 19:30:46,
60.244.45.116,8088,高匿名,HTTP,台湾省,16秒,2014-09-08 18:30:44,
117.139.45.76,8123,高匿名,HTTP,四川省 成都市,1秒,2014-09-08 17:30:19,
119.116.90.8,8585,高匿名,HTTP,辽宁省 鞍山市,9秒,2014-09-08 16:30:44,
27.211.215.54,8088,高匿名,HTTP,山东省 济南市,5秒,2014-09-08 15:30:34,
111.163.39.73,8585,高匿名,HTTP,天津市,9秒,2014-09-08 14:30:54,
122.231.234.65,8585,高匿名,HTTP,浙江省 嘉兴市,20秒,2014-09-08 13:01:06,
111.122.103.103,8088,高匿名,HTTP,贵州省 安顺市,9秒,2014-09-08 12:30:59,
112.250.139.105,8585,高匿名,HTTP,山东省 日照市,2秒,2014-09-08 11:30:37,
1.175.43.35,8088,高匿名,HTTP,台湾省,3秒,2014-09-08 10:30:58,
58.247.52.26,8088,高匿名,HTTP,上海市,5秒,2014-09-08 09:30:18,
203.171.227.38,8888,高匿名,HTTP,河南省 郑州市,15秒,2014-09-08 08:30:37,
117.174.231.23,8123,高匿名,HTTP,四川省 攀枝花市,0.8秒,2014-09-08 07:30:42,
163.177.203.69,80,高匿名,HTTP,广东省 江门市,15秒,2014-09-08 06:30:20,
111.185.88.146,8088,高匿名,HTTP,台湾省,4秒,2014-09-08 05:30:43,
183.207.229.138,80,高匿名,HTTP,江苏省,3秒,2014-09-08 04:30:06,
119.251.70.238,8088,高匿名,HTTP,河北省 廊坊市,3秒,2014-09-08 03:07:43,
180.110.41.245,8088,高匿名,HTTP,江苏省 南京市,0.4秒,2014-09-08 02:30:36,
122.143.3.70,84,高匿名,HTTP,吉林省 四平市,7秒,2014-09-08 01:30:49,
110.6.227.66,8585,高匿名,HTTP,内蒙古 内蒙古自治区呼伦贝尔市,9秒,2014-09-08 00:30:44,
182.243.30.112,8088,高匿名,HTTP,云南省 昭通市,9秒,2014-09-07 23:30:54,
182.242.240.76,8088,高匿名,HTTP,云南省 昆明市,2秒,2014-09-07 22:02:07,
183.145.185.57,8088,高匿名,HTTP,浙江省 绍兴市,2秒,2014-09-07 21:01:27,
120.34.89.9,1161,高匿名,HTTP,福建省 龙岩市,13秒,2014-09-07 20:00:57,
122.96.59.106,80,高匿名,HTTP,江苏省 南京市,1秒,2014-09-07 19:30:04,
123.246.142.60,8088,高匿名,HTTP,辽宁省 锦州市,4秒,2014-09-07 18:30:38,
202.103.150.70,8088,高匿名,HTTP,广东省 深圳市,13秒,2014-09-07 17:30:16,
183.224.1.116,80,高匿名,HTTP,云南省 昆明市,9秒,2014-09-07 16:30:55,
120.9.180.17,8088,高匿名,HTTP,河北省 邯郸市,1秒,2014-09-07 15:06:36,
118.112.158.229,8088,高匿名,HTTP,四川省 成都市,16秒,2014-09-07 14:30:56,
118.250.141.155,8088,高匿名,HTTP,湖南省 长沙市,10秒,2014-09-07 13:30:49,
117.59.217.243,81,高匿名,HTTP,重庆市,5秒,2014-09-07 12:30:08,
110.230.57.100,8088,高匿名,HTTP,河北省 保定市,2秒,2014-09-07 11:06:38,
120.71.36.76,8585,高匿名,HTTP,新疆 新疆维吾尔自治区乌鲁木齐市,7秒,2014-09-07 10:30:47,
119.166.166.15,8088,高匿名,HTTP,山东省 青岛市,9秒,2014-09-07 09:00:52,
118.80.76.232,8585,高匿名,HTTP,山西省 阳泉市,18秒,2014-09-07 08:30:51,
123.166.105.62,8118,高匿名,HTTP,黑龙江省 哈尔滨市,13秒,2014-09-07 07:30:38,
61.50.139.28,8080,高匿名,HTTP,北京市,1秒,2014-09-07 06:30:09,
125.123.80.66,80,高匿名,HTTP,浙江省 嘉兴市,9秒,2014-09-07 05:30:45,
122.96.59.106,843,高匿名,HTTP,江苏省 南京市,3秒,2014-09-07 04:30:07,
183.207.232.194,8080,高匿名,HTTP,江苏省 南京市,0.2秒,2014-09-07 03:30:58,
60.244.141.15,8088,高匿名,HTTP,台湾省,2秒,2014-09-07 02:30:48,
60.207.137.244,8118,高匿名,HTTP,北京市,29秒,2014-09-07 01:00:46,
183.221.50.86,8123,高匿名,HTTP,四川省 攀枝花市,4秒,2014-09-07 00:30:20,
115.201.114.32,8585,高匿名,HTTP,浙江省 台州市,7秒,2014-09-06 23:30:51,
61.153.209.18,3128,高匿名,HTTP,浙江省 舟山市,10秒,2014-09-06 22:30:37,
114.224.131.177,8088,高匿名,HTTP,江苏省 无锡市,6秒,2014-09-06 21:07:05,
114.217.205.124,8088,高匿名,HTTP,江苏省 苏州市,11秒,2014-09-06 20:01:10,
218.108.192.205,80,高匿名,HTTP,浙江省 杭州市,2秒,2014-09-06 19:30:05,
182.203.8.226,8088,高匿名,HTTP,辽宁省 锦州市,5秒,2014-09-06 18:07:04,
180.105.191.130,8088,高匿名,HTTP,江苏省 连云港市,8秒,2014-09-06 17:06:53,
60.13.74.183,81,高匿名,HTTP,海南省 海口市,8秒,2014-09-06 16:30:35,
123.150.127.82,8088,高匿名,HTTP,天津市,2秒,2014-09-06 15:01:59,
125.123.85.4,80,高匿名,HTTP,浙江省 嘉兴市,19秒,2014-09-06 14:30:56,
183.230.53.218,8123,高匿名,HTTP,重庆市,7秒,2014-09-06 13:30:24,
222.74.6.10,8000,高匿名,HTTP,内蒙古呼和浩特市,15秒,2014-09-06 12:30:43,
183.140.164.149,80,高匿名,HTTP,浙江省 嘉兴市,18秒,2014-09-06 11:30:48,
123.158.112.33,8088,高匿名,HTTP,浙江省 嘉兴市,0.6秒,2014-09-06 10:02:55,
115.228.53.128,80,高匿名,HTTP,浙江省 嘉兴市,19秒,2014-09-06 09:30:57,
111.13.109.53,80,高匿名,HTTP,北京市,3秒,2014-09-06 08:30:15,
115.228.63.101,80,高匿名,HTTP,浙江省 嘉兴市,20秒,2014-09-06 07:30:34,
220.164.185.30,8585,高匿名,HTTP,云南省 曲靖市,9秒,2014-09-06 06:30:39,
117.139.18.146,80,高匿名,HTTP,四川省 成都市,5秒,2014-09-06 05:30:08,
218.108.168.68,80,高匿名,HTTP,浙江省 杭州市,2秒,2014-09-06 04:30:05,
125.41.146.171,8088,高匿名,HTTP,河南省 郑州市,8秒,2014-09-06 03:30:40,
183.207.224.21,82,高匿名,HTTP,江苏省 南京市,1.0秒,2014-09-06 02:30:37,
59.54.22.30,8585,高匿名,HTTP,江西省 九江市,6秒,2014-09-06 01:00:39,
114.222.170.131,8585,高匿名,HTTP,江苏省 南京市,6秒,2014-09-06 00:30:51,
121.8.218.92,8088,高匿名,HTTP,广东省 广州市,3秒,2014-09-05 23:31:00,
114.113.222.38,8080,高匿名,HTTP,北京市,0.5秒,2014-09-05 22:30:34,
101.69.197.23,80,高匿名,HTTP,浙江省 嘉兴市,24秒,2014-09-05 21:30:40,
36.233.172.67,8088,高匿名,HTTP,台湾省,14秒,2014-09-05 20:30:36,
117.66.24.145,8585,高匿名,HTTP,安徽省 马鞍山市,8秒,2014-09-05 19:00:44,
121.12.120.246,2008,高匿名,HTTP,广东省 东莞市,8秒,2014-09-05 18:30:41,
27.190.4.70,8088,高匿名,HTTP,河北省 唐山市,0.3秒,2014-09-05 17:02:21,
180.155.66.78,8080,高匿名,HTTP,上海市,6秒,2014-09-05 16:30:54,
113.87.23.178,8088,高匿名,HTTP,广东省 深圳市,1秒,2014-09-05 15:03:19,
122.242.197.207,8585,高匿名,HTTP,浙江省 金华市,11秒,2014-09-05 14:30:45,
117.146.116.69,80,高匿名,HTTP,北京市,11秒,2014-09-05 13:30:26,
123.164.166.30,8585,高匿名,HTTP,黑龙江省 伊春市,2秒,2014-09-05 12:07:00,
115.29.142.11,8080,高匿名,HTTP,北京市,15秒,2014-09-05 11:30:50,
218.75.155.242,8888,高匿名,HTTP,湖南省 常德市,18秒,2014-09-05 10:30:22,
1.197.116.157,8585,高匿名,HTTP,河南省 驻马店市,6秒,2014-09-05 09:30:44,
120.202.249.230,80,高匿名,HTTP,湖北省,12秒,2014-09-05 08:30:19,
183.230.53.243,8123,高匿名,HTTP,重庆市,6秒,2014-09-05 07:30:23,
121.24.52.55,8088,高匿名,HTTP,河北省 邯郸市,5秒,2014-09-05 06:30:33,
203.80.144.4,80,高匿名,HTTP,福建省,7秒,2014-09-05 05:30:11,
183.207.229.12,80,高匿名,HTTP,江苏省,5秒,2014-09-05 04:30:08,
223.4.21.184,80,高匿名,HTTP,浙江省 杭州市,11秒,2014-09-05 03:30:29,
183.221.53.96,8123,高匿名,HTTP,四川省 攀枝花市,11秒,2014-09-05 02:30:15,
120.13.142.233,8585,高匿名,HTTP,河北省 承德市,10秒,2014-09-05 01:00:44,
182.140.142.198,88,高匿名,HTTP,四川省 成都市,9秒,2014-09-05 00:30:23,
58.195.7.249,8585,高匿名,HTTP,湖北省 武汉市,3秒,2014-09-04 23:30:32,
117.173.203.123,8123,高匿名,HTTP,四川省 攀枝花市,3秒,2014-09-04 22:30:43,
101.4.60.51,80,高匿名,HTTP,北京市,11秒,2014-09-04 21:30:13,
220.185.102.22,80,高匿名,HTTP,浙江省 嘉兴市,31秒,2014-09-04 20:01:01,
125.117.236.59,8088,高匿名,HTTP,浙江省 金华市,7秒,2014-09-04 19:06:43,
119.86.82.63,8088,高匿名,HTTP,重庆市,0.6秒,2014-09-04 18:06:22,
106.3.40.249,8081,高匿名,HTTP,河南省 郑州市,25秒,2014-09-04 17:30:28,
58.243.197.147,8088,高匿名,HTTP,安徽省 芜湖市,5秒,2014-09-04 16:30:53,
113.213.87.129,8585,高匿名,HTTP,吉林省 长春市,7秒,2014-09-04 15:07:01,
211.138.121.37,86,高匿名,HTTP,浙江省 杭州市,5秒,2014-09-04 14:30:54,
60.189.67.40,8585,高匿名,HTTP,浙江省 台州市,8秒,2014-09-04 13:30:56,
60.194.14.144,82,高匿名,HTTP,北京市,9秒,2014-09-04 12:30:23,
111.11.152.136,80,高匿名,HTTP,甘肃省 兰州市,1秒,2014-09-04 11:30:08,
114.112.187.146,80,高匿名,HTTP,北京市,1秒,2014-09-04 10:30:22,
117.59.217.228,80,高匿名,HTTP,重庆市,1秒,2014-09-04 09:30:04,
219.144.17.198,8088,高匿名,HTTP,陕西省 榆林市,1秒,2014-09-04 08:30:18,
218.94.82.117,8088,高匿名,HTTP,江苏省 南京市,4秒,2014-09-04 07:30:07,
182.242.30.47,8088,高匿名,HTTP,云南省 昆明市,1秒,2014-09-04 06:30:17,
222.66.115.229,80,高匿名,HTTP,上海市,2秒,2014-09-04 05:30:06,
218.201.21.155,80,高匿名,HTTP,重庆市,1秒,2014-09-04 04:30:14,
112.96.28.47,80,高匿名,HTTP,广东省 广州市,1秒,2014-09-04 03:30:16,
119.0.77.30,8585,高匿名,HTTP,贵州省 遵义市,2秒,2014-09-04 02:30:25,
124.193.208.18,8118,高匿名,HTTP,北京市,0.7秒,2014-09-04 01:00:31,
58.42.184.152,8585,高匿名,HTTP,贵州省,2秒,2014-09-04 00:30:30,
58.23.194.25,8088,高匿名,HTTP,福建省 泉州市,1秒,2014-09-03 23:30:35,
114.106.234.219,8088,高匿名,HTTP,安徽省 池州市,1秒,2014-09-03 22:30:34,
120.11.54.33,8585,高匿名,HTTP,河北省 沧州市,1秒,2014-09-03 21:30:37,
218.201.38.49,80,高匿名,HTTP,重庆市,1秒,2014-09-03 20:30:14,
183.190.185.40,8088,高匿名,HTTP,山西省 运城市,4秒,2014-09-03 19:30:37,
58.49.36.57,8088,高匿名,HTTP,湖北省 武汉市,5秒,2014-09-03 18:30:45,
115.53.129.157,8088,高匿名,HTTP,河南省 许昌市,5秒,2014-09-03 17:30:32,
113.230.150.194,8585,高匿名,HTTP,辽宁省 锦州市,1秒,2014-09-03 16:30:32,
183.63.149.103,80,高匿名,HTTP,广东省 广州市,5秒,2014-09-03 15:30:15,
123.169.234.88,8585,高匿名,HTTP,山东省 菏泽市,1秒,2014-09-03 14:30:33,
202.96.216.238,8088,高匿名,HTTP,上海市,1.0秒,2014-09-03 13:30:17,
114.135.83.135,8585,高匿名,HTTP,贵州省,5秒,2014-09-03 12:30:57,
117.147.224.133,8088,高匿名,HTTP,浙江省 台州市,0.5秒,2014-09-03 11:30:26,
117.64.52.176,8088,高匿名,HTTP,安徽省 合肥市,1秒,2014-09-03 10:30:43,
117.69.239.37,8088,高匿名,HTTP,安徽省 淮北市,2秒,2014-09-03 09:30:26,
117.22.109.197,8088,高匿名,HTTP,陕西省 西安市,84秒,2014-09-03 07:02:40,
115.28.142.148,8080,高匿名,HTTP,北京市,0.4秒,2014-09-03 07:15:29,
219.139.240.176,80,高匿名,HTTP,湖北省 武汉市,4秒,2014-09-03 06:08:57,
183.207.237.18,80,高匿名,HTTP,江苏省 南京市,0.3秒,2014-09-03 05:05:36,
42.48.16.16,8088,高匿名,HTTP,湖南省 长沙市,5秒,2014-09-03 04:28:53,
115.228.53.179,80,高匿名,HTTP,浙江省 嘉兴市,0.7秒,2014-09-03 03:24:11,
218.164.147.184,8088,高匿名,HTTP,台湾省,0.6秒,2014-09-03 02:13:49,
221.212.30.82,8088,高匿名,HTTP,黑龙江省 哈尔滨市,0.9秒,2014-09-03 00:30:27,
117.90.150.22,8088,高匿名,HTTP,江苏省 镇江市,1秒,2014-09-03 00:30:20,
222.189.55.0,80,高匿名,HTTP,江苏省 盐城市,0.8秒,2014-09-02 23:30:26,
218.3.173.179,8088,高匿名,HTTP,江苏省 徐州市,1秒,2014-09-02 22:30:21,
182.89.122.242,8088,高匿名,HTTP,广西壮族自治区柳州市,1秒,2014-09-02 21:30:31,
113.57.230.49,81,高匿名,HTTP,湖北省 武汉市,1秒,2014-09-02 20:30:12,
222.160.132.111,8088,高匿名,HTTP,吉林省 通化市,9秒,2014-09-02 19:30:48,
118.144.171.236,8118,高匿名,HTTP,北京市,1.0秒,2014-09-02 18:30:27,
175.23.118.192,8088,高匿名,HTTP,吉林省 白城市,1秒,2014-09-02 17:30:12,
110.53.7.115,8088,高匿名,HTTP,湖南省 娄底市,5秒,2014-09-02 16:30:36,
122.137.179.126,8088,高匿名,HTTP,吉林省 吉林市,1秒,2014-09-02 15:30:54,
60.189.101.223,8585,高匿名,HTTP,浙江省 台州市,0.7秒,2014-09-02 14:30:36,
117.87.65.28,8585,高匿名,HTTP,江苏省 徐州市,1.0秒,2014-09-02 13:30:44,
114.255.169.68,8088,高匿名,HTTP,北京市,6秒,2014-09-02 12:30:09,
221.9.187.43,8585,高匿名,HTTP,吉林省 白城市,5秒,2014-09-02 11:30:50,
122.243.91.251,8088,高匿名,HTTP,浙江省 金华市,1秒,2014-09-02 10:30:21,
58.116.249.66,8088,高匿名,HTTP,北京市,1秒,2014-09-02 09:30:36,
123.151.172.4,80,高匿名,HTTP,天津市,0.7秒,2014-09-02 08:30:21,
183.223.29.67,8123,高匿名,HTTP,四川省 雅安市,1秒,2014-09-02 07:30:11,
222.223.98.170,8585,高匿名,HTTP,河北省 保定市,0.6秒,2014-09-02 06:30:28,
183.141.69.45,80,高匿名,HTTP,浙江省 嘉兴市,1秒,2014-09-02 05:30:27,
183.60.103.2,80,高匿名,HTTP,广东省 惠州市,1秒,2014-09-02 04:30:16,
122.96.239.71,8585,高匿名,HTTP,江苏省 盐城市,0.6秒,2014-09-02 03:00:25,
58.45.107.111,8088,高匿名,HTTP,湖南省 株洲市,1秒,2014-09-02 02:01:19,
60.215.219.20,8585,高匿名,HTTP,山东省 烟台市,0.7秒,2014-09-02 01:30:26,
27.36.118.250,8088,高匿名,HTTP,广东省 佛山市,7秒,2014-09-02 00:30:41,
116.252.159.250,8088,高匿名,HTTP,广西壮族自治区南宁市,1.0秒,2014-09-01 23:30:39,
61.223.22.73,8088,高匿名,HTTP,台湾省,0.9秒,2014-09-01 22:30:33,
117.68.93.151,8088,高匿名,HTTP,安徽省 六安市,1秒,2014-09-01 21:30:25,
183.207.224.21,80,高匿名,HTTP,江苏省,4秒,2014-09-01 20:30:07,
119.85.33.22,8088,高匿名,HTTP,重庆市,1秒,2014-09-01 19:30:24,
61.139.195.148,8585,高匿名,HTTP,广西壮族自治区百色市,2秒,2014-09-01 18:30:50,
114.231.170.126,8585,高匿名,HTTP,江苏省 南通市,1秒,2014-09-01 17:30:39,
182.140.142.198,88,高匿名,HTTP,四川省 成都市,5秒,2014-09-01 16:30:20,
112.95.244.57,80,高匿名,HTTP,广东省 深圳市,9秒,2014-09-01 15:30:12,
118.144.171.236,8118,高匿名,HTTP,北京市,1秒,2014-09-01 14:30:27,
118.250.173.254,8585,高匿名,HTTP,湖南省 长沙市,0.8秒,2014-09-01 13:30:43,
112.122.194.205,8585,高匿名,HTTP,安徽省 淮南市,1秒,2014-09-01 12:30:42,
117.94.163.99,1141,高匿名,HTTP,江苏省 泰州市,1秒,2014-09-01 11:30:39,
116.236.216.116,8080,高匿名,HTTP,上海市,3秒,2014-09-01 10:30:10,
218.9.115.3,8118,高匿名,HTTP,黑龙江省 哈尔滨市,1秒,2014-09-01 09:30:32,
211.138.121.37,80,高匿名,HTTP,浙江省 杭州市,4秒,2014-09-01 08:30:07,
223.252.186.167,808,高匿名,HTTP,广东省 深圳市,1秒,2014-09-01 07:30:21,
221.182.101.208,8123,高匿名,HTTP,四川省 攀枝花市,2秒,2014-09-01 06:30:16,
220.181.94.75,80,高匿名,HTTP,北京市,5秒,2014-09-01 05:30:25,
59.102.151.203,8088,高匿名,HTTP,台湾省,9秒,2014-09-01 04:30:14,
218.7.253.100,8585,高匿名,HTTP,黑龙江省 哈尔滨市,1秒,2014-09-01 03:00:23,
116.207.90.45,8088,高匿名,HTTP,湖北省 荆州市,4秒,2014-09-01 02:00:44,
222.218.254.160,8088,高匿名,HTTP,广西壮族自治区贺州市,2秒,2014-09-01 01:30:28,
60.215.19.56,8088,高匿名,HTTP,山东省 滨州市,1秒,2014-09-01 00:30:16,
115.217.236.123,1155,高匿名,HTTP,浙江省 宁波市,1秒,2014-08-31 23:30:41,
123.110.159.188,8088,高匿名,HTTP,台湾省,2秒,2014-08-31 22:30:29,
114.217.51.40,8585,高匿名,HTTP,江苏省 苏州市,1秒,2014-08-31 21:30:36,
119.188.94.145,80,高匿名,HTTP,山东省 济南市,1.0秒,2014-08-31 20:30:12,
124.235.164.52,8088,高匿名,HTTP,吉林省 长春市,1秒,2014-08-31 19:30:39,
218.71.22.175,8088,高匿名,HTTP,浙江省 温州市,1秒,2014-08-31 18:30:28,
58.251.78.71,8088,高匿名,HTTP,广东省 深圳市,1秒,2014-08-31 17:30:05,
118.180.15.143,80,高匿名,HTTP,甘肃省 兰州市,1秒,2014-08-31 16:30:43,
60.210.18.46,80,高匿名,HTTP,山东省 淄博市,1秒,2014-08-31 15:30:39,
14.218.162.240,8088,高匿名,HTTP,广东省 东莞市,1秒,2014-08-31 14:30:58,
218.76.216.56,63000,高匿名,HTTP,湖南省 邵阳市,8秒,2014-08-31 13:30:12,
123.144.79.191,8088,高匿名,HTTP,重庆市,0.6秒,2014-08-31 12:01:26,
183.224.1.112,8080,高匿名,HTTP,云南省 昆明市,1秒,2014-08-31 11:30:24,
183.230.53.214,8123,高匿名,HTTP,重庆市,1秒,2014-08-31 10:30:22,
60.210.18.46,80,高匿名,HTTP,山东省 淄博市,1.0秒,2014-08-31 09:30:42,
114.41.19.214,8088,高匿名,HTTP,台湾省,1秒,2014-08-31 08:30:28,
27.209.61.118,8585,高匿名,HTTP,山东省 滨州市,0.9秒,2014-08-31 07:30:29,
218.201.21.142,80,高匿名,HTTP,重庆市,1秒,2014-08-31 06:30:15,
115.63.73.115,8585,高匿名,HTTP,河南省 周口市,0.6秒,2014-08-31 05:30:25,
125.67.75.147,8585,高匿名,HTTP,四川省 遂宁市,2秒,2014-08-31 04:00:21,
121.31.139.11,8088,高匿名,HTTP,广西壮族自治区北海市,7秒,2014-08-31 03:00:31,
183.207.232.119,8080,高匿名,HTTP,江苏省 南京市,1秒,2014-08-31 02:00:20,
117.94.91.67,8585,高匿名,HTTP,江苏省 泰州市,5秒,2014-08-31 01:30:32,
218.71.221.222,1214,高匿名,HTTP,浙江省 宁波市,1秒,2014-08-31 00:30:45,
58.22.74.99,8088,高匿名,HTTP,福建省 莆田市,1秒,2014-08-30 23:30:44,
122.236.237.73,8088,高匿名,HTTP,浙江省 绍兴市,1秒,2014-08-30 22:30:35,
58.251.132.181,8888,高匿名,HTTP,广东省 深圳市,10秒,2014-08-30 21:30:13,
175.16.183.190,8585,高匿名,HTTP,吉林省 吉林市,0.9秒,2014-08-30 20:30:43,
123.110.1.82,8088,高匿名,HTTP,台湾省,4秒,2014-08-30 19:30:17,
120.192.200.72,80,高匿名,HTTP,陕西省 西安市,1秒,2014-08-30 18:30:27,
112.226.214.34,8585,高匿名,HTTP,山东省 青岛市,1.0秒,2014-08-30 17:30:33,
119.186.82.232,8088,高匿名,HTTP,山东省 日照市,2秒,2014-08-30 16:30:30,
121.14.138.56,81,高匿名,HTTP,广东省 东莞市,1秒,2014-08-30 15:30:04,
202.196.216.216,8088,高匿名,HTTP,河南省 新乡市,1秒,2014-08-30 14:30:06,
36.46.240.38,8088,高匿名,HTTP,陕西省 西安市,1秒,2014-08-30 13:30:52,
118.116.191.133,8088,高匿名,HTTP,四川省 宜宾市,1秒,2014-08-30 12:30:44,
202.115.129.12,80,高匿名,HTTP,四川省 成都市,4秒,2014-08-30 11:30:27,
114.105.146.255,8088,高匿名,HTTP,安徽省 亳州市,1秒,2014-08-30 10:30:28,
117.62.192.48,8088,高匿名,HTTP,江苏省 南京市,1秒,2014-08-30 09:30:16,
117.139.45.248,8123,高匿名,HTTP,四川省 成都市,1秒,2014-08-30 08:30:20,
1.173.106.215,8088,高匿名,HTTP,台湾省,1秒,2014-08-30 07:30:27,
112.244.227.76,8585,高匿名,HTTP,山东省 潍坊市,0.8秒,2014-08-30 06:30:34,
115.200.77.210,8088,高匿名,HTTP,浙江省 杭州市,1秒,2014-08-30 05:30:25,
113.123.13.216,8585,高匿名,HTTP,山东省 威海市,1秒,2014-08-30 04:30:34,
124.31.52.171,8088,高匿名,HTTP,西藏自治区拉萨市,1秒,2014-08-30 03:00:24,
60.13.168.216,8088,高匿名,HTTP,新疆 新疆维吾尔自治区乌鲁木齐市,1秒,2014-08-30 02:00:47,
113.120.72.222,8585,高匿名,HTTP,山东省 青岛市,1秒,2014-08-30 01:30:28,
60.207.124.150,8080,高匿名,HTTP,北京市,1秒,2014-08-30 00:30:09,
222.243.194.251,8585,高匿名,HTTP,湖南省 永州市,0.9秒,2014-08-29 23:30:39,
1.173.1.217,8088,高匿名,HTTP,台湾省,1秒,2014-08-29 22:30:17,
118.72.238.44,8088,高匿名,HTTP,山西省 大同市,4秒,2014-08-29 21:30:48,
1.164.40.231,8088,高匿名,HTTP,台湾省,1秒,2014-08-29 20:30:30,
14.19.137.95,8585,高匿名,HTTP,广东省 广州市,0.6秒,2014-08-29 19:30:42,
59.55.113.19,8088,高匿名,HTTP,江西省 南昌市,6秒,2014-08-29 18:01:45,
61.131.137.162,8585,高匿名,HTTP,江西省 南昌市,1秒,2014-08-29 17:30:38,
124.89.26.96,8088,高匿名,HTTP,陕西省 汉中市,1秒,2014-08-29 16:30:55,
220.176.247.152,8088,高匿名,HTTP,江西省 鹰潭市,1秒,2014-08-29 15:30:20,
125.123.80.240,80,高匿名,HTTP,浙江省 嘉兴市,4秒,2014-08-29 14:30:39,
123.188.245.58,8088,高匿名,HTTP,辽宁省 朝阳市,1秒,2014-08-29 13:30:32,
118.169.55.184,8088,高匿名,HTTP,台湾省,1秒,2014-08-29 12:30:54,
122.232.227.61,80,高匿名,HTTP,浙江省 嘉兴市,0.9秒,2014-08-29 11:30:28,
125.127.88.112,8088,高匿名,HTTP,浙江省 台州市,1秒,2014-08-29 10:30:43,
112.132.136.183,8088,高匿名,HTTP,安徽省 淮北市,1秒,2014-08-29 09:00:37,
123.155.241.163,80,高匿名,HTTP,浙江省 嘉兴市,1秒,2014-08-29 08:30:36,
223.14.23.135,8118,高匿名,HTTP,山西省 太原市,0.9秒,2014-08-29 07:30:29,
182.112.36.20,8585,高匿名,HTTP,河南省 开封市,1秒,2014-08-29 06:30:33,
123.13.40.146,8585,高匿名,HTTP,河南省 周口市,0.6秒,2014-08-29 05:30:32,
183.207.229.138,80,高匿名,HTTP,江苏省,1秒,2014-08-29 04:30:05,
